DATE,HOUR,STREET1,STREET2,ROAD_CLASS,District,Division,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INVAGE,INJURY,VEHTYPE,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID
2006-08-03,1,F G GARDINER XY E  E,LAKESHORE W GARDINER RAMP E,Major Arterial,Toronto and East York,11,Mid-Block,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,20 to 24,Minor,Other,1,0,1,0,0,0,0,1,0,0,0,1,0,85
2006-08-03,1,JANE ST,FOXWELL ST,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,111
2006-08-03,1,JANE ST,FOXWELL ST,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,111
2006-08-03,3,MIDLAND AVE,LAWRENCE AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Passenger,25 to 29,None,Other,0,0,1,0,0,0,0,1,0,1,1,0,0,127
2006-08-03,3,MIDLAND AVE,LAWRENCE AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Passenger,25 to 29,None,Other,0,0,1,0,0,0,0,1,0,1,1,0,0,127
2006-08-03,3,MIDLAND AVE,LAWRENCE AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Passenger,35 to 39,None,Other,0,0,1,0,0,0,0,1,0,1,1,0,0,127
2006-08-03,3,MIDLAND AVE,LAWRENCE AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,45 to 49,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,127
2006-08-03,3,MIDLAND AVE,LAWRENCE AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Passenger,50 to 54,Major,Other,0,0,1,0,0,0,0,1,0,1,1,0,0,127
2010-07-18,1,GREENCEDAR CRCT,DAPHNE RD,Collector,Scarborough,43,Intersection,No Control,Clear,Dark,Dry,SMV Other,Passenger,15 to 19,Fatal,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,137
2006-08-03,3,MIDLAND AVE,LAWRENCE AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,35 to 39,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,127
2006-08-03,18,SHEPPARD AVE E,DORIS AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,55 to 59,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,51
2006-08-03,18,SHEPPARD AVE E,DORIS AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,51
2006-08-03,18,SHEPPARD AVE E,DORIS AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,51
2006-08-03,18,SHEPPARD AVE E,DORIS AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,45 to 49,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,51
2006-08-05,6,WESTHEAD RD,DUNNING CRES,Local,Etobicoke York,22,Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,20
2006-08-05,6,WESTHEAD RD,DUNNING CRES,Local,Etobicoke York,22,Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,15 to 19,Minor,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,20
2006-08-05,6,WESTHEAD RD,DUNNING CRES,Local,Etobicoke York,22,Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,15 to 19,Minor,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,20
2006-08-05,6,WESTHEAD RD,DUNNING CRES,Local,Etobicoke York,22,Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,15 to 19,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,20
2006-08-05,6,WESTHEAD RD,DUNNING CRES,Local,Etobicoke York,22,Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,15 to 19,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,20
2006-08-06,2,MOUNT PLEASANT RD,SOUTH DR,Major Arterial,Toronto and East York,53,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,98
2006-08-06,2,MOUNT PLEASANT RD,SOUTH DR,Major Arterial,Toronto and East York,53,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,25 to 29,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,98
2006-02-26,1,LANSDOWNE AVE,DUNDAS ST W,Minor Arterial,Toronto and East York,11,Mid-Block,No Control,Snow,Dark,Wet,SMV Other,Passenger,15 to 19,Major,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,83
2006-08-06,21,DANFORTH AVE,LUTTRELL AVE,Major Arterial,Toronto and East York,54,Mid-Block,No Control,Clear,Dark,Dry,Rear End,Driver,45 to 49,Major,Other,0,0,1,0,0,0,0,0,1,1,0,0,0,61
2006-08-07,21,FINCH AVE W,KISKADEE DR,Major Arterial,Etobicoke York,23,Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,70 to 74,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2006-02-03,9,ELLESMERE RD,BIRCHMOUNT RD,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,126
2006-02-03,9,ELLESMERE RD,BIRCHMOUNT RD,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Pedestrian,65 to 69,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,126
2006-02-07,13,JANE ST,BRADLEY AVE,Major Arterial,Toronto and East York,11,Mid-Block,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,89
2006-02-07,13,JANE ST,BRADLEY AVE,Major Arterial,Toronto and East York,11,Mid-Block,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,80 to 84,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,89
2006-02-08,7,WOODSIDE AVE,RUNNYMEDE RD,Minor Arterial,Toronto and East York,11,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,88
2006-02-08,7,WOODSIDE AVE,RUNNYMEDE RD,Minor Arterial,Toronto and East York,11,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,50 to 54,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,88
2006-02-08,15,CARLINGVIEW DR,DIXON RD,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-02-08,15,CARLINGVIEW DR,DIXON RD,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,80 to 84,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-02-11,18,UNDERHILL DR,CASSANDRA BLVD,Collector,North York,33,Intersection,No Control,Clear,Dark,Dry,Cyclist Collisions,Driver,65 to 69,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,45
2006-02-11,18,UNDERHILL DR,CASSANDRA BLVD,Collector,North York,33,Intersection,No Control,Clear,Dark,Dry,Cyclist Collisions,Cyclist,20 to 24,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,45
2006-02-12,8,PAPE AVE,CANNING AVE,Major Arterial,Toronto and East York,54,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,50 to 54,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,0,0,0,66
2006-02-12,8,PAPE AVE,CANNING AVE,Major Arterial,Toronto and East York,54,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,45 to 49,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,0,0,0,66
2006-02-13,9,GLENBURN AVE,TIAGO AVE,Local,Toronto and East York,54,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,54
2006-02-13,9,GLENBURN AVE,TIAGO AVE,Local,Toronto and East York,54,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,70 to 74,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,54
2006-02-14,5,EGLINTON AVE W,BLACK CREEK DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,40 to 44,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,1,0,0,110
2006-02-14,5,EGLINTON AVE W,BLACK CREEK DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,40 to 44,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,1,0,0,110
2006-02-14,5,EGLINTON AVE W,BLACK CREEK DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,1,0,0,110
2006-02-14,5,EGLINTON AVE W,BLACK CREEK DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,35 to 39,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,1,0,0,110
2006-02-14,5,EGLINTON AVE W,BLACK CREEK DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,25 to 29,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,1,0,0,110
2006-02-15,9,WESTWOOD AVE,WOODYCREST AVE,Local,Toronto and East York,54,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,Other,1,0,0,0,0,0,0,0,0,1,0,0,0,59
2006-02-16,21,DOVERCOURT RD,NORTHUMBERLAND ST,Minor Arterial,Toronto and East York,14,Mid-Block,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,93
2006-02-16,21,DOVERCOURT RD,NORTHUMBERLAND ST,Minor Arterial,Toronto and East York,14,Mid-Block,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,40 to 44,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,93
2006-02-19,15,EGLINTON AVE E,SUTHERLAND DR,Major Arterial,North York,53,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,56
2006-02-19,15,EGLINTON AVE E,SUTHERLAND DR,Major Arterial,North York,53,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,20 to 24,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,56
2006-02-20,18,NEILSON RD,MCLEVIN AVE,Minor Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,132
2006-02-20,18,NEILSON RD,MCLEVIN AVE,Minor Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,132
2006-02-21,18,BATHURST ST,ALLINGHAM GDNS,Major Arterial,North York,32,Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Driver,55 to 59,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,38
2006-02-21,18,BATHURST ST,ALLINGHAM GDNS,Major Arterial,North York,32,Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,75 to 79,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,38
2006-02-23,7,DUNDAS ST W,427 C S DUNDAS RAMP S,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,20 to 24,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,1,0,0,12
2006-02-23,7,DUNDAS ST W,427 C S DUNDAS RAMP S,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,25 to 29,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,1,0,0,12
2006-02-23,13,ARDMORE RD,BATHURST ST,Major Arterial,Toronto and East York,13,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,75 to 79,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,101
2006-02-23,13,ARDMORE RD,BATHURST ST,Major Arterial,Toronto and East York,13,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,101
2006-02-24,8,EGLINTON AVE W,RENFORTH DR,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,11
2006-02-24,8,EGLINTON AVE W,RENFORTH DR,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,40 to 44,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,11
2006-02-25,15,AVENUE RD,ELGIN AVE,Major Arterial,Toronto and East York,53,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,95
2006-02-25,15,AVENUE RD,ELGIN AVE,Major Arterial,Toronto and East York,53,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,95
2006-02-26,1,LANSDOWNE AVE,DUNDAS ST W,Minor Arterial,Toronto and East York,11,Mid-Block,No Control,Snow,Dark,Wet,SMV Other,Driver,20 to 24,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,83
2006-02-26,4,ADELAIDE ST E,EASTERN DIVERSION AVE,Major Arterial,Toronto and East York,51,Mid-Block,No Control,Clear,Dark,Loose Snow,SMV Other,Passenger,15 to 19,Major,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,73
2006-02-26,4,ADELAIDE ST E,EASTERN DIVERSION AVE,Major Arterial,Toronto and East York,51,Mid-Block,No Control,Clear,Dark,Loose Snow,SMV Other,Passenger,15 to 19,Major,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,73
2006-02-26,4,ADELAIDE ST E,EASTERN DIVERSION AVE,Major Arterial,Toronto and East York,51,Mid-Block,No Control,Clear,Dark,Loose Snow,SMV Other,Passenger,15 to 19,Major,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,73
2006-02-26,4,ADELAIDE ST E,EASTERN DIVERSION AVE,Major Arterial,Toronto and East York,51,Mid-Block,No Control,Clear,Dark,Loose Snow,SMV Other,Passenger,15 to 19,Major,Other,0,0,1,0,0,0,0,1,1,1,0,0,0,73
2006-02-26,4,ADELAIDE ST E,EASTERN DIVERSION AVE,Major Arterial,Toronto and East York,51,Mid-Block,No Control,Clear,Dark,Loose Snow,SMV Other,Driver,15 to 19,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,73
2006-02-27,5,MARTIN GROVE RD,RACINE RD,Major Arterial,Etobicoke York,23,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,25 to 29,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,1,1,0,0,0,1
2006-02-27,5,MARTIN GROVE RD,RACINE RD,Major Arterial,Etobicoke York,23,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,Other,1,0,1,0,0,0,0,0,1,1,0,0,0,1
2006-02-27,17,QUEEN ST E,BOULTON AVE,Minor Arterial,Toronto and East York,55,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,70
2006-02-27,17,QUEEN ST E,BOULTON AVE,Minor Arterial,Toronto and East York,55,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,60 to 64,Major,Other,1,0,1,0,0,0,0,0,0,1,0,0,0,70
2006-02-27,19,MORNINGSIDE AVE,KINGSTON RD,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Dark,Wet,Cyclist Collisions,Driver,35 to 39,None,Municipal Transit Bus (TTC),0,1,0,0,0,1,0,0,0,1,0,0,0,136
2006-02-27,19,MORNINGSIDE AVE,KINGSTON RD,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Dark,Wet,Cyclist Collisions,Cyclist,25 to 29,Major,Bicycle,0,1,0,0,0,1,0,0,0,1,0,0,0,136
2006-02-28,17,RENFORTH DR,EGLINTON AVE W,Major Arterial,Etobicoke York,22,Mid-Block,No Control,Clear,Dark,Dry,SMV Other,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,11
2006-03-01,11,COSBURN AVE,LOGAN AVE,Minor Arterial,Toronto and East York,54,Mid-Block,No Control,Clear,Daylight,Dry,Cyclist Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,57
2006-03-01,11,COSBURN AVE,LOGAN AVE,Minor Arterial,Toronto and East York,54,Mid-Block,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,80 to 84,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,57
2006-03-06,18,SOUTH KINGSWAY,RIPLEY AVE,Minor Arterial,Toronto and East York,11,Mid-Block,No Control,Clear,"Dusk, artificial",Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,87
2006-03-06,18,SOUTH KINGSWAY,RIPLEY AVE,Minor Arterial,Toronto and East York,11,Mid-Block,No Control,Clear,"Dusk, artificial",Dry,Pedestrian Collisions,Pedestrian,45 to 49,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,87
2006-05-06,18,YONGE ST,WILSON AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,40 to 44,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,1,40
2006-05-06,18,YONGE ST,WILSON AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,25 to 29,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,1,40
2006-05-06,18,YONGE ST,WILSON AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,90 to 94,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,1,40
2006-05-06,23,SHEPPARD AVE E,BROWNSPRING RD,Major Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,50 to 54,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,128
2006-05-06,23,SHEPPARD AVE E,BROWNSPRING RD,Major Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,128
2006-05-07,14,EDENBRIDGE DR,THE KINGSWAY,Local,Etobicoke York,22,Mid-Block,No Control,Clear,Daylight,Dry,SMV Other,Passenger,55 to 59,Minor,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,9
2006-05-07,14,EDENBRIDGE DR,THE KINGSWAY,Local,Etobicoke York,22,Mid-Block,No Control,Clear,Daylight,Dry,SMV Other,Driver,65 to 69,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,9
2006-05-08,19,MANNING AVE,BLOOR ST W,Local,Toronto and East York,14,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,30 to 34,Major,Other,1,0,1,0,0,0,0,0,1,1,0,0,0,95
2006-05-08,19,EGLINTON AVE E,FORMAN AVE,Major Arterial,North York,53,Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,99
2006-05-08,19,EGLINTON AVE E,FORMAN AVE,Major Arterial,North York,53,Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Driver,55 to 59,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,99
2006-05-09,7,THE QUEENSWAY,MORGAN AVE,Major Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,65 to 69,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,16
2006-05-09,7,THE QUEENSWAY,MORGAN AVE,Major Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Passenger,30 to 34,Minor,Other,0,0,1,0,0,0,0,1,0,0,0,0,0,16
2006-05-09,7,THE QUEENSWAY,MORGAN AVE,Major Arterial,Etobicoke York,22,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,35 to 39,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,16
2006-05-09,16,BLOOR ST W,SOUTH KINGSWAY,Major Arterial,Toronto and East York,11,Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Motorcycle Driver,25 to 29,Major,Motorcycle,0,0,1,1,0,0,0,0,0,1,0,0,0,87
2006-05-09,16,BLOOR ST W,SOUTH KINGSWAY,Major Arterial,Toronto and East York,11,Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,15 to 19,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,1,0,0,0,87
2006-05-11,6,MEADOWVALE RD,PLUG HAT RD,Collector,Scarborough,42,Mid-Block,No Control,Rain,Daylight,Wet,Approaching,Driver,45 to 49,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,131
2006-05-11,6,MEADOWVALE RD,PLUG HAT RD,Collector,Scarborough,42,Mid-Block,No Control,Rain,Daylight,Wet,Approaching,Driver,50 to 54,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,131
2006-05-11,7,YONGE ST,DELISLE AVE,Major Arterial,Toronto and East York,53,Intersection,Stop Sign,Rain,Daylight,Wet,Turning Movement,Motorcycle Driver,25 to 29,Major,Motorcycle,0,0,1,1,0,0,0,0,0,1,0,0,0,98
2006-05-11,7,YONGE ST,DELISLE AVE,Major Arterial,Toronto and East York,53,Intersection,Stop Sign,Rain,Daylight,Wet,Turning Movement,Driver,25 to 29,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,1,0,0,0,98
2006-05-11,15,VAUGHAN RD,LOUISE AVE,Minor Arterial,Toronto and East York,13,Mid-Block,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Pedestrian,80 to 84,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,106
2006-05-11,15,VAUGHAN RD,LOUISE AVE,Minor Arterial,Toronto and East York,13,Mid-Block,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Driver,80 to 84,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,106
2006-05-11,17,WILSON AVE,ELROSE AVE,Major Arterial,Etobicoke York,31,Mid-Block,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Driver,15 to 19,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,26
2006-05-11,17,WILSON AVE,ELROSE AVE,Major Arterial,Etobicoke York,31,Mid-Block,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,26
2006-05-13,12,BAY ST,CUMBERLAND ST,Major Arterial,Toronto and East York,53,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,95
2006-05-13,12,BAY ST,CUMBERLAND ST,Major Arterial,Toronto and East York,53,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,55 to 59,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,95
2006-05-13,20,ELM ST,MURRAY ST,Collector,Toronto and East York,52,Intersection,Stop Sign,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,35 to 39,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,78
2006-05-14,5,FINCH AVE W,SENTINEL RD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,1,1,0,0,0,27
2006-05-14,5,FINCH AVE W,SENTINEL RD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,1,1,0,0,0,27
2006-05-14,5,FINCH AVE W,SENTINEL RD,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Pedestrian Collisions,Pedestrian,25 to 29,Major,Other,1,0,1,0,0,0,0,0,1,1,0,0,0,27
